,name,afk_time,perc
3711,TheBlueSpy,597104.0,0.001252713564770608
3712,HassanGamer456,597082.0,0.0012526674091621632
3713,Zoeyorly,596937.0,0.0012523632017428664
3714,_Smokescreen_,596837.0,0.0012521534035226619
3715,NRKE,596737.0,0.0012519436053024572
3716,Glide88,596523.0,0.0012514946371112192
3717,Madhijz,596357.0,0.0012511463720656796
3718,nxrthlito,596323.0,0.00125107504067081
3719,Airio,596219.0,0.0012508568505217971
3720,Mxxrcell,595985.0,0.0012503659226865184
3721,glowman434,595975.0,0.0012503449428644979
3722,Miraldo,595765.0,0.0012499043666020682
3723,Crispy1275,595715.0,0.001249799467491966
3724,sydie,595258.0,0.0012488406896256309
3725,Niv_Mizzet,595241.0,0.001248805023928196
3726,sapnutuas,595237.0,0.0012487966319993879
3727,NyonGold,595156.0,0.0012486266954410221
3728,Osaries52,595146.0,0.0012486057156190016
3729,pNaem,594908.0,0.0012481063958549147
3730,Inventum,594496.0,0.0012472420271876716
3731,cas8per,594420.0,0.0012470825805403162
3732,MeeRoi,594403.0,0.0012470469148428813
3733,ghostxnuke7580,594395.0,0.0012470301309852648
3734,Z3roRa1n,594317.0,0.0012468664883735054
3735,Organicminecraft,594156.0,0.001246528713238976
3736,spicyotis117,594001.0,0.0012462035259976588
3737,IKnowImEZ,593880.0,0.001245949670151211
3738,kdw69,593780.0,0.0012457398719310066
3739,MrCarson_,593563.0,0.0012452846097931625
3740,EluTheRed,593473.0,0.0012450957913949783
3741,BodzioGamerPL,593280.0,0.0012446908808299835
3742,Vonsex,593276.0,0.0012446824889011752
3743,WearyHylian,592915.0,0.0012439251173262365
3744,Demonsblood88,592839.0,0.0012437656706788811
3745,NazwaUzytkownika,592821.0,0.0012437279069992442
3746,nappyboy500,592589.0,0.0012432411751283695
3747,Poopachi,592379.0,0.0012428005988659398
3748,GhOostNight,592247.0,0.0012425236652152697
3749,Nathanael_AD,592124.0,0.001242265613404418
3750,Tomato_Jedi,591957.0,0.0012419152503766761
3751,barxrifle,591931.0,0.0012418607028394232
3752,aquailuss,591911.0,0.0012418187431953822
3753,DatBucketBoi,591669.0,0.001241311031502487
3754,Max_The_Jafa,591488.0,0.0012409312967239165
3755,CursedImageComp,591119.0,0.0012401571412913616
3756,dylanr47,590989.0,0.0012398844036050954
3757,iPhone_360,590972.0,0.0012398487379076607
3758,WaterSheeplol,590912.0,0.0012397228589755378
3759,Mroshannon,590768.0,0.0012394207495384432
3760,ECJu,590758.0,0.001239399769716423
3761,MinisterOJustice,590618.0,0.0012391060522081365
3762,AidanMindCraft,590528.0,0.001238917233809952
3763,DemonInsidious,590205.0,0.0012382395855586913
3764,jamesem92,590137.0,0.0012380969227689521
3765,Allu71,590045.0,0.0012379039084063639
3766,Khajiit_HasWares,589662.0,0.0012371003812229801
3767,nielsnoordwelle,589317.0,0.0012363765773632743
3768,Titunu,589053.0,0.001235822710061934
3769,LiHangZ,588845.0,0.0012353863297639084
3770,Grimer115,588364.0,0.001234377200324724
3771,JaydoStomps,588250.0,0.0012341380303536908
3772,TealCyan,587061.0,0.0012316435295154579
3773,MrEDok,587037.0,0.0012315931779426088
3774,KriegerBots,586872.0,0.0012312470108792712
3775,KwishS,586299.0,0.0012300448670774988
3776,RonikJ,585990.0,0.0012293965905770664
3777,ItzFireable,585897.0,0.0012292014782322761
3778,Numb_bongo,585697.0,0.001228781881791867
3779,WalkingHero,585152.0,0.0012276384814917517
3780,MJBFluffy,584944.0,0.001227202101193726
3781,Red_Solo,584902.0,0.0012271139859412403
3782,_tommiE,584234.0,0.0012257125338302733
3783,MishMoshKeel21,584119.0,0.001225471265877038
3784,Fidocom,583981.0,0.0012251817443331555
3785,Ash49126,583921.0,0.0012250558654010328
3786,Liberi1,582819.0,0.0012227438890143778
3787,cheesebatt,582707.0,0.0012225089150077486
3788,greenmike6,582655.0,0.0012223998199332423
3789,Suizid_Hase,582448.0,0.0012219655376174187
3790,kewlbean5,582417.0,0.0012219005001691554
3791,15sergio15,582398.0,0.0012218606385073164
3792,Baiohazado,582348.0,0.0012217557393972142
3793,BowiePro,582052.0,0.0012211347366654084
3794,akesel,581330.0,0.001219619993515531
3795,qdzor,581157.0,0.001219257042594577
3796,fighterhaha,580959.0,0.0012188416421185719
3797,ShadowGirl379,580620.0,0.0012181304261520782
3798,Edanpapa,580330.0,0.0012175220113134848
3799,TheDeepShadow,580291.0,0.001217440190007605
3800,2002jmf,580230.0,0.0012173122130932801
3801,4C3Y,580085.0,0.0012170080056739835
3802,The_Gamer_Goose,578995.0,0.001214721205073753
3803,Endermite0800,578979.0,0.0012146876373585202
3804,instrumentking45,578596.0,0.0012138841101751365
3805,KeewiDood,578513.0,0.001213709977652367
3806,glennblinks,578509.0,0.0012137015857235586
3807,Faareoh,578334.0,0.0012133344388382005
3808,hamiltun,577685.0,0.0012119728483890725
3809,Alphawolf5678,576690.0,0.0012098853560980364
3810,BODES35,576518.0,0.0012095245031592844
3811,clipboy3000,576286.0,0.00120903777128841
3812,Mrddin_Emrys,575449.0,0.001207281760185297
3813,Gmann4,575440.0,0.0012072628783454788
3814,Max_Maximum,575356.0,0.001207086647840507
3815,DocBus,574883.0,0.001206094302258939
3816,Eusebiuss,574720.0,0.0012057523311600055
3817,Boutique_Richard,574511.0,0.0012053138528797778
3818,APEBruno,574453.0,0.0012051921699120591
3819,CentricPulse,574330.0,0.0012049341181012074
3820,jasonplayz_yt,574052.0,0.0012043508790490385
3821,IcyPigsGaming,573834.0,0.0012038935189289926
3822,SimonTheBoss6,573543.0,0.0012032830061081972
3823,papajesse,573507.0,0.0012032074787489235
3824,Jetom1,573350.0,0.0012028780955432021
3825,deakbencepityu2,573189.0,0.0012025403204086727
3826,AGAEth0n,572866.0,0.001201862672157412
3827,XStarGaming,572120.0,0.0012002975774346853
3828,XxLittleInesxX,572040.0,0.0012001297388585215
